start	end	start_prox	end_prox	chrom	start_orig	end_orig	value	mid	absmid
1937974	1939053.0	74600000.0	74600000.0	chr8	76537974	76539053	0.00200036	1938513.5	1938513.5
1939053	1943888.0	74600000.0	74600000.0	chr8	76539053	76543888	0.0004774	1941470.5	1941470.5
1943888	1944494.0	74600000.0	74600000.0	chr8	76543888	76544494	0.00113228	1944191.0	1944191.0
1944494	1947470.0	74600000.0	74600000.0	chr8	76544494	76547470	2.11074e-10	1945982.0	1945982.0
1947470	1950737.0	74600000.0	74600000.0	chr8	76547470	76550737	0.0222213	1949103.5	1949103.5
1950737	1952727.0	74600000.0	74600000.0	chr8	76550737	76552727	3.07199	1951732.0	1951732.0
1952727	1952850.0	74600000.0	74600000.0	chr8	76552727	76552850	13.1637	1952788.5	1952788.5
1952850	1959980.0	74600000.0	74600000.0	chr8	76552850	76559980	0.206106	1956415.0	1956415.0
1959980	1960226.0	74600000.0	74600000.0	chr8	76559980	76560226	3.16037	1960103.0	1960103.0
1960226	1962173.0	74600000.0	74600000.0	chr8	76560226	76562173	0.0740685	1961199.5	1961199.5
1962173	1964203.0	74600000.0	74600000.0	chr8	76562173	76564203	0.0528556	1963188.0	1963188.0
1964203	1964264.0	74600000.0	74600000.0	chr8	76564203	76564264	1.0474	1964233.5	1964233.5
1964264	1966138.0	74600000.0	74600000.0	chr8	76564264	76566138	2.04628e-05	1965201.0	1965201.0
1966138	1969615.0	74600000.0	74600000.0	chr8	76566138	76569615	0.128843	1967876.5	1967876.5
1969615	1971562.0	74600000.0	74600000.0	chr8	76569615	76571562	0.618842	1970588.5	1970588.5
1971562	1973634.0	74600000.0	74600000.0	chr8	76571562	76573634	0.749671	1972598.0	1972598.0
1973634	1977667.0	74600000.0	74600000.0	chr8	76573634	76577667	3.33343	1975650.5	1975650.5
1977667	1977668.0	74600000.0	74600000.0	chr8	76577667	76577668	0.833966	1977667.5	1977667.5
1977668	1980680.0	74600000.0	74600000.0	chr8	76577668	76580680	0.190368	1979174.0	1979174.0
1980680	1983501.0	74600000.0	74600000.0	chr8	76580680	76583501	4.95519e-08	1982090.5	1982090.5
1983501	1983878.0	74600000.0	74600000.0	chr8	76583501	76583878	0.00050494	1983689.5	1983689.5
1983878	1986162.0	74600000.0	74600000.0	chr8	76583878	76586162	0.00163187	1985020.0	1985020.0
1986162	1986277.0	74600000.0	74600000.0	chr8	76586162	76586277	58.4121	1986219.5	1986219.5
1986277	1986305.0	74600000.0	74600000.0	chr8	76586277	76586305	0.00318201	1986291.0	1986291.0
1986305	1988957.0	74600000.0	74600000.0	chr8	76586305	76588957	0.866812	1987631.0	1987631.0
1988957	1989127.0	74600000.0	74600000.0	chr8	76588957	76589127	27.1993	1989042.0	1989042.0
1989127	1990855.0	74600000.0	74600000.0	chr8	76589127	76590855	0.0746156	1989991.0	1989991.0
1990855	1991392.0	74600000.0	74600000.0	chr8	76590855	76591392	0.341632	1991123.5	1991123.5
1991392	1992130.0	74600000.0	74600000.0	chr8	76591392	76592130	4.08438	1991761.0	1991761.0
1992130	1995378.0	74600000.0	74600000.0	chr8	76592130	76595378	1.92089	1993754.0	1993754.0
1995378	1995778.0	74600000.0	74600000.0	chr8	76595378	76595778	29.8705	1995578.0	1995578.0
1995778	1996195.0	74600000.0	74600000.0	chr8	76595778	76596195	5.36282	1995986.5	1995986.5
1996195	1998564.0	74600000.0	74600000.0	chr8	76596195	76598564	2.21709	1997379.5	1997379.5
1998564	1999938.0	74600000.0	74600000.0	chr8	76598564	76599938	10.732	1999251.0	1999251.0
1999938	2000412.0	74600000.0	74600000.0	chr8	76599938	76600412	0.0205374	2000175.0	2000175.0
2000412	2002484.0	74600000.0	74600000.0	chr8	76600412	76602484	1.19363	2001448.0	2001448.0
2002484	2003160.0	74600000.0	74600000.0	chr8	76602484	76603160	1.65017e-08	2002822.0	2002822.0
2003160	2004048.0	74600000.0	74600000.0	chr8	76603160	76604048	2.13003	2003604.0	2003604.0
2004048	2004707.0	74600000.0	74600000.0	chr8	76604048	76604707	24.8953	2004377.5	2004377.5
2004707	2005073.0	74600000.0	74600000.0	chr8	76604707	76605073	86.308	2004890.0	2004890.0
2005073	2005187.0	74600000.0	74600000.0	chr8	76605073	76605187	16.4575	2005130.0	2005130.0
2005187	2005292.0	74600000.0	74600000.0	chr8	76605187	76605292	0.922703	2005239.5	2005239.5
2005292	2005299.0	74600000.0	74600000.0	chr8	76605292	76605299	0.264966	2005295.5	2005295.5
2005299	2007539.0	74600000.0	74600000.0	chr8	76605299	76607539	1.67622	2006419.0	2006419.0
2007539	2011685.0	74600000.0	74600000.0	chr8	76607539	76611685	0.0997937	2009612.0	2009612.0
2011685	2017231.0	74600000.0	74600000.0	chr8	76611685	76617231	0.032791	2014458.0	2014458.0
2017231	2018336.0	74600000.0	74600000.0	chr8	76617231	76618336	0.00269705	2017783.5	2017783.5
2018336	2018995.0	74600000.0	74600000.0	chr8	76618336	76618995	0.10831	2018665.5	2018665.5
2018995	2022287.0	74600000.0	74600000.0	chr8	76618995	76622287	1.62201	2020641.0	2020641.0
2022287	2024625.0	74600000.0	74600000.0	chr8	76622287	76624625	0.505218	2023456.0	2023456.0
2024625	2026902.0	74600000.0	74600000.0	chr8	76624625	76626902	0.0242133	2025763.5	2025763.5
2026902	2027087.0	74600000.0	74600000.0	chr8	76626902	76627087	0.0334033	2026994.5	2026994.5
2027087	2030109.0	74600000.0	74600000.0	chr8	76627087	76630109	0.00498325	2028598.0	2028598.0
2030109	2035341.0	74600000.0	74600000.0	chr8	76630109	76635341	0.787351	2032725.0	2032725.0
2035341	2039209.0	74600000.0	74600000.0	chr8	76635341	76639209	0.00253286	2037275.0	2037275.0
2039209	2053930.0	74600000.0	74600000.0	chr8	76639209	76653930	2.41527e-07	2046569.5	2046569.5
2053930	2054246.0	74600000.0	74600000.0	chr8	76653930	76654246	1.45211e-06	2054088.0	2054088.0
2054246	2063242.0	74600000.0	74600000.0	chr8	76654246	76663242	0.017937	2058744.0	2058744.0
2063242	2074393.0	74600000.0	74600000.0	chr8	76663242	76674393	0.0011673	2068817.5	2068817.5
2074393	2076313.0	74600000.0	74600000.0	chr8	76674393	76676313	3.33502	2075353.0	2075353.0
2076313	2091886.0	74600000.0	74600000.0	chr8	76676313	76691886	0.877889	2084099.5	2084099.5
2091886	2091954.0	74600000.0	74600000.0	chr8	76691886	76691954	0.127954	2091920.0	2091920.0
2091954	2099390.0	74600000.0	74600000.0	chr8	76691954	76699390	0.104743	2095672.0	2095672.0
2099390	2102482.0	74600000.0	74600000.0	chr8	76699390	76702482	0.237142	2100936.0	2100936.0
2102482	2115019.0	74600000.0	74600000.0	chr8	76702482	76715019	0.470023	2108750.5	2108750.5
2115019	2118066.0	74600000.0	74600000.0	chr8	76715019	76718066	0.000686302	2116542.5	2116542.5
2118066	2119782.0	74600000.0	74600000.0	chr8	76718066	76719782	0.00248574	2118924.0	2118924.0
2119782	2139003.0	74600000.0	74600000.0	chr8	76719782	76739003	0.0763318	2129392.5	2129392.5
2139003	2159641.0	74600000.0	74600000.0	chr8	76739003	76759641	0.321031	2149322.0	2149322.0
2159641	2170698.0	74600000.0	74600000.0	chr8	76759641	76770698	0.0392129	2165169.5	2165169.5
2170698	2177961.0	74600000.0	74600000.0	chr8	76770698	76777961	1.37889e-10	2174329.5	2174329.5
2177961	2178327.0	74600000.0	74600000.0	chr8	76777961	76778327	2.26102e-10	2178144.0	2178144.0
2178327	2180492.0	74600000.0	74600000.0	chr8	76778327	76780492	0.116505	2179409.5	2179409.5
2180492	2180513.0	74600000.0	74600000.0	chr8	76780492	76780513	0.453101	2180502.5	2180502.5
2180513	2183152.0	74600000.0	74600000.0	chr8	76780513	76783152	2.43107	2181832.5	2181832.5
2183152	2183273.0	74600000.0	74600000.0	chr8	76783152	76783273	0.00272727	2183212.5	2183212.5
2183273	2183496.0	74600000.0	74600000.0	chr8	76783273	76783496	0.227115	2183384.5	2183384.5
2183496	2185456.0	74600000.0	74600000.0	chr8	76783496	76785456	21.221	2184476.0	2184476.0
2185456	2185553.0	74600000.0	74600000.0	chr8	76785456	76785553	128.3	2185504.5	2185504.5
2185553	2186754.0	74600000.0	74600000.0	chr8	76785553	76786754	3.63831	2186153.5	2186153.5
2186754	2191332.0	74600000.0	74600000.0	chr8	76786754	76791332	0.553216	2189043.0	2189043.0
2191332	2192975.0	74600000.0	74600000.0	chr8	76791332	76792975	0.0642155	2192153.5	2192153.5
2192975	2193465.0	74600000.0	74600000.0	chr8	76792975	76793465	5.00956e-06	2193220.0	2193220.0
2193465	2211420.0	74600000.0	74600000.0	chr8	76793465	76811420	2.99106e-08	2202442.5	2202442.5
2211420	2215280.0	74600000.0	74600000.0	chr8	76811420	76815280	0.000359317	2213350.0	2213350.0
2215280	2225322.0	74600000.0	74600000.0	chr8	76815280	76825322	0.0462981	2220301.0	2220301.0
2225322	2225538.0	74600000.0	74600000.0	chr8	76825322	76825538	0.469863	2225430.0	2225430.0
2225538	2230687.0	74600000.0	74600000.0	chr8	76825538	76830687	2.01671	2228112.5	2228112.5
2230687	2236537.0	74600000.0	74600000.0	chr8	76830687	76836537	0.227894	2233612.0	2233612.0
2236537	2237251.0	74600000.0	74600000.0	chr8	76836537	76837251	14.1567	2236894.0	2236894.0
2237251	2237584.0	74600000.0	74600000.0	chr8	76837251	76837584	8.96627e-16	2237417.5	2237417.5
2237584	2239339.0	74600000.0	74600000.0	chr8	76837584	76839339	5.15212e-07	2238461.5	2238461.5
2239339	2239760.0	74600000.0	74600000.0	chr8	76839339	76839760	1.488e-06	2239549.5	2239549.5
2239760	2239799.0	74600000.0	74600000.0	chr8	76839760	76839799	0.000995938	2239779.5	2239779.5
2239799	2240095.0	74600000.0	74600000.0	chr8	76839799	76840095	1.69471	2239947.0	2239947.0
2240095	2242090.0	74600000.0	74600000.0	chr8	76840095	76842090	19.5689	2241092.5	2241092.5
2242090	2242668.0	74600000.0	74600000.0	chr8	76842090	76842668	0.953195	2242379.0	2242379.0
2242668	2245722.0	74600000.0	74600000.0	chr8	76842668	76845722	0.507851	2244195.0	2244195.0
2245722	2247443.0	74600000.0	74600000.0	chr8	76845722	76847443	3.24514	2246582.5	2246582.5
2247443	2247834.0	74600000.0	74600000.0	chr8	76847443	76847834	1.261	2247638.5	2247638.5
2247834	2247843.0	74600000.0	74600000.0	chr8	76847834	76847843	0.196578	2247838.5	2247838.5
2247843	2253629.0	74600000.0	74600000.0	chr8	76847843	76853629	1.25027	2250736.0	2250736.0
2253629	2254100.0	74600000.0	74600000.0	chr8	76853629	76854100	0.0108167	2253864.5	2253864.5
2254100	2256154.0	74600000.0	74600000.0	chr8	76854100	76856154	0.0636166	2255127.0	2255127.0
2256154	2257583.0	74600000.0	74600000.0	chr8	76856154	76857583	2.91157	2256868.5	2256868.5
2257583	2262027.0	74600000.0	74600000.0	chr8	76857583	76862027	0.458521	2259805.0	2259805.0
2262027	2268851.0	74600000.0	74600000.0	chr8	76862027	76868851	1.58307	2265439.0	2265439.0
2268851	2271860.0	74600000.0	74600000.0	chr8	76868851	76871860	8.43914e-16	2270355.5	2270355.5
2271860	2273211.0	74600000.0	74600000.0	chr8	76871860	76873211	2.16859	2272535.5	2272535.5
2273211	2273771.0	74600000.0	74600000.0	chr8	76873211	76873771	2.57549	2273491.0	2273491.0
2273771	2274874.0	74600000.0	74600000.0	chr8	76873771	76874874	1.97228	2274322.5	2274322.5
2274874	2275728.0	74600000.0	74600000.0	chr8	76874874	76875728	0.107081	2275301.0	2275301.0
2275728	2277621.0	74600000.0	74600000.0	chr8	76875728	76877621	2.13501	2276674.5	2276674.5
2277621	2278953.0	74600000.0	74600000.0	chr8	76877621	76878953	3.98873	2278287.0	2278287.0
2278953	2279624.0	74600000.0	74600000.0	chr8	76878953	76879624	0.203763	2279288.5	2279288.5
2279624	2280107.0	74600000.0	74600000.0	chr8	76879624	76880107	0.00458566	2279865.5	2279865.5
2280107	2280705.0	74600000.0	74600000.0	chr8	76880107	76880705	0.000403014	2280406.0	2280406.0
2280705	2281139.0	74600000.0	74600000.0	chr8	76880705	76881139	0.00294132	2280922.0	2280922.0
2281139	2283880.0	74600000.0	74600000.0	chr8	76881139	76883880	0.00400371	2282509.5	2282509.5
2283880	2284710.0	74600000.0	74600000.0	chr8	76883880	76884710	9.124430000000001e-23	2284295.0	2284295.0
2284710	2286736.0	74600000.0	74600000.0	chr8	76884710	76886736	2.0940699999999998e-21	2285723.0	2285723.0
2286736	2294607.0	74600000.0	74600000.0	chr8	76886736	76894607	1.5467600000000001e-24	2290671.5	2290671.5
2294607	2298267.0	74600000.0	74600000.0	chr8	76894607	76898267	1.00707e-13	2296437.0	2296437.0
2298267	2304587.0	74600000.0	74600000.0	chr8	76898267	76904587	2.86557e-14	2301427.0	2301427.0
2304587	2304801.0	74600000.0	74600000.0	chr8	76904587	76904801	4.30959e-19	2304694.0	2304694.0
2304801	2307531.0	74600000.0	74600000.0	chr8	76904801	76907531	5.45599e-19	2306166.0	2306166.0
2307531	2307718.0	74600000.0	74600000.0	chr8	76907531	76907718	0.0185673	2307624.5	2307624.5
2307718	2308314.0	74600000.0	74600000.0	chr8	76907718	76908314	0.0322554	2308016.0	2308016.0
2308314	2310847.0	74600000.0	74600000.0	chr8	76908314	76910847	11.5872	2309580.5	2309580.5
2310847	2311796.0	74600000.0	74600000.0	chr8	76910847	76911796	4.46011	2311321.5	2311321.5
2311796	2312148.0	74600000.0	74600000.0	chr8	76911796	76912148	9.10427e-07	2311972.0	2311972.0
2312148	2314594.0	74600000.0	74600000.0	chr8	76912148	76914594	7.47464e-07	2313371.0	2313371.0
2314594	2315612.0	74600000.0	74600000.0	chr8	76914594	76915612	6.8452e-07	2315103.0	2315103.0
2315612	2316884.0	74600000.0	74600000.0	chr8	76915612	76916884	6.06257e-14	2316248.0	2316248.0
2316884	2320002.0	74600000.0	74600000.0	chr8	76916884	76920002	6.51142e-21	2318443.0	2318443.0
2320002	2322749.0	74600000.0	74600000.0	chr8	76920002	76922749	6.41573e-17	2321375.5	2321375.5
2322749	2325245.0	74600000.0	74600000.0	chr8	76922749	76925245	6.02586e-17	2323997.0	2323997.0
2325245	2325515.0	74600000.0	74600000.0	chr8	76925245	76925515	5.31105e-25	2325380.0	2325380.0
2325515	2332283.0	74600000.0	74600000.0	chr8	76925515	76932283	4.76908e-29	2328899.0	2328899.0
2332283	2332499.0	74600000.0	74600000.0	chr8	76932283	76932499	8.81403e-08	2332391.0	2332391.0
2332499	2335430.0	74600000.0	74600000.0	chr8	76932499	76935430	5.77235e-06	2333964.5	2333964.5
2335430	2342120.0	74600000.0	74600000.0	chr8	76935430	76942120	9.82435e-06	2338775.0	2338775.0
2342120	2347227.0	74600000.0	74600000.0	chr8	76942120	76947227	8.23879e-05	2344673.5	2344673.5
2347227	2351514.0	74600000.0	74600000.0	chr8	76947227	76951514	0.291811	2349370.5	2349370.5
2351514	2357663.0	74600000.0	74600000.0	chr8	76951514	76957663	1.47766	2354588.5	2354588.5
2357663	2358012.0	74600000.0	74600000.0	chr8	76957663	76958012	0.638717	2357837.5	2357837.5
2358012	2359608.0	74600000.0	74600000.0	chr8	76958012	76959608	0.000319596	2358810.0	2358810.0
2359608	2359652.0	74600000.0	74600000.0	chr8	76959608	76959652	0.00773784	2359630.0	2359630.0
2359652	2360065.0	74600000.0	74600000.0	chr8	76959652	76960065	10.707	2359858.5	2359858.5
2360065	2361464.0	74600000.0	74600000.0	chr8	76960065	76961464	32.6135	2360764.5	2360764.5
2361464	2361693.0	74600000.0	74600000.0	chr8	76961464	76961693	176.944	2361578.5	2361578.5
2361693	2362567.0	74600000.0	74600000.0	chr8	76961693	76962567	92.1251	2362130.0	2362130.0
2362567	2362755.0	74600000.0	74600000.0	chr8	76962567	76962755	6.08028	2362661.0	2362661.0
2362755	2366677.0	74600000.0	74600000.0	chr8	76962755	76966677	0.404383	2364716.0	2364716.0
2366677	2367021.0	74600000.0	74600000.0	chr8	76966677	76967021	8.0531500000000005e-28	2366849.0	2366849.0
2367021	2369564.0	74600000.0	74600000.0	chr8	76967021	76969564	0.0913009	2368292.5	2368292.5
2369564	2372736.0	74600000.0	74600000.0	chr8	76969564	76972736	0.000719804	2371150.0	2371150.0
2372736	2372832.0	74600000.0	74600000.0	chr8	76972736	76972832	0.0030739	2372784.0	2372784.0
2372832	2373852.0	74600000.0	74600000.0	chr8	76972832	76973852	3.44879	2373342.0	2373342.0
2373852	2374419.0	74600000.0	74600000.0	chr8	76973852	76974419	0.0030739	2374135.5	2374135.5
2374419	2377786.0	74600000.0	74600000.0	chr8	76974419	76977786	0.000910656	2376102.5	2376102.5
2377786	2378890.0	74600000.0	74600000.0	chr8	76977786	76978890	3.11319	2378338.0	2378338.0
2378890	2379479.0	74600000.0	74600000.0	chr8	76978890	76979479	8.33932	2379184.5	2379184.5
2379479	2380923.0	74600000.0	74600000.0	chr8	76979479	76980923	1.19125	2380201.0	2380201.0
2380923	2382534.0	74600000.0	74600000.0	chr8	76980923	76982534	0.691744	2381728.5	2381728.5
2382534	2384609.0	74600000.0	74600000.0	chr8	76982534	76984609	0.111433	2383571.5	2383571.5
2384609	2386696.0	74600000.0	74600000.0	chr8	76984609	76986696	4.93011e-08	2385652.5	2385652.5
2386696	2387516.0	74600000.0	74600000.0	chr8	76986696	76987516	1.85018e-11	2387106.0	2387106.0
2387516	2392708.0	74600000.0	74600000.0	chr8	76987516	76992708	0.11465	2390112.0	2390112.0
2392708	2399994.0	74600000.0	74600000.0	chr8	76992708	76999994	1.85018e-11	2396351.0	2396351.0
2399994	2408246.0	74600000.0	74600000.0	chr8	76999994	77008246	3.60845e-05	2404120.0	2404120.0
2408246	2411214.0	74600000.0	74600000.0	chr8	77008246	77011214	0.000102625	2409730.0	2409730.0
2411214	2414785.0	74600000.0	74600000.0	chr8	77011214	77014785	1.02855e-42	2412999.5	2412999.5
2414785	2417675.0	74600000.0	74600000.0	chr8	77014785	77017675	1.11123e-42	2416230.0	2416230.0
2417675	2431056.0	74600000.0	74600000.0	chr8	77017675	77031056	1.0865299999999999e-39	2424365.5	2424365.5
2431056	2469409.0	74600000.0	74600000.0	chr8	77031056	77069409	1.0891899999999998e-39	2450232.5	2450232.5
2469409	2471283.0	74600000.0	74600000.0	chr8	77069409	77071283	6.313e-36	2470346.0	2470346.0
2471283	2477081.0	74600000.0	74600000.0	chr8	77071283	77077081	4.37272e-35	2474182.0	2474182.0
2477081	2477686.0	74600000.0	74600000.0	chr8	77077081	77077686	0.00226768	2477383.5	2477383.5
2477686	2480074.0	74600000.0	74600000.0	chr8	77077686	77080074	0.015911	2478880.0	2478880.0
2480074	2482959.0	74600000.0	74600000.0	chr8	77080074	77082959	0.187724	2481516.5	2481516.5
2482959	2483670.0	74600000.0	74600000.0	chr8	77082959	77083670	0.0503254	2483314.5	2483314.5
2483670	2484760.0	74600000.0	74600000.0	chr8	77083670	77084760	4.613	2484215.0	2484215.0
2484760	2486423.0	74600000.0	74600000.0	chr8	77084760	77086423	0.0503254	2485591.5	2485591.5
2486423	2487311.0	74600000.0	74600000.0	chr8	77086423	77087311	0.0209273	2486867.0	2486867.0
2487311	2489208.0	74600000.0	74600000.0	chr8	77087311	77089208	3.17208	2488259.5	2488259.5
2489208	2498069.0	74600000.0	74600000.0	chr8	77089208	77098069	0.0456502	2493638.5	2493638.5
2498069	2500135.0	74600000.0	74600000.0	chr8	77098069	77100135	0.237788	2499102.0	2499102.0
2500135	2500856.0	74600000.0	74600000.0	chr8	77100135	77100856	0.00242364	2500495.5	2500495.5
2500856	2501156.0	74600000.0	74600000.0	chr8	77100856	77101156	0.00401674	2501006.0	2501006.0
2501156	2501981.0	74600000.0	74600000.0	chr8	77101156	77101981	6.24531	2501568.5	2501568.5
2501981	2502872.0	74600000.0	74600000.0	chr8	77101981	77102872	12.4708	2502426.5	2502426.5
2502872	2503099.0	74600000.0	74600000.0	chr8	77102872	77103099	0.00901375	2502985.5	2502985.5
2503099	2503375.0	74600000.0	74600000.0	chr8	77103099	77103375	0.0723511	2503237.0	2503237.0
2503375	2503759.0	74600000.0	74600000.0	chr8	77103375	77103759	193.176	2503567.0	2503567.0
2503759	2503878.0	74600000.0	74600000.0	chr8	77103759	77103878	506.519	2503818.5	2503818.5
2503878	2503950.0	74600000.0	74600000.0	chr8	77103878	77103950	324.52	2503914.0	2503914.0
2503950	2504512.0	74600000.0	74600000.0	chr8	77103950	77104512	119.654	2504231.0	2504231.0
2504512	2505302.0	74600000.0	74600000.0	chr8	77104512	77105302	6.91927	2504907.0	2504907.0
2505302	2507762.0	74600000.0	74600000.0	chr8	77105302	77107762	0.387691	2506532.0	2506532.0
2507762	2509237.0	74600000.0	74600000.0	chr8	77107762	77109237	0.0030859	2508499.5	2508499.5
2509237	2509781.0	74600000.0	74600000.0	chr8	77109237	77109781	0.00164353	2509509.0	2509509.0
2509781	2510274.0	74600000.0	74600000.0	chr8	77109781	77110274	0.00103567	2510027.5	2510027.5
2510274	2514081.0	74600000.0	74600000.0	chr8	77110274	77114081	1.47868	2512177.5	2512177.5
2514081	2514519.0	74600000.0	74600000.0	chr8	77114081	77114519	4.96422e-09	2514300.0	2514300.0
2514519	2518516.0	74600000.0	74600000.0	chr8	77114519	77118516	3.4643e-09	2516517.5	2516517.5
2518516	2520794.0	74600000.0	74600000.0	chr8	77118516	77120794	2.31146e-09	2519655.0	2519655.0
2520794	2521721.0	74600000.0	74600000.0	chr8	77120794	77121721	2.56492e-10	2521257.5	2521257.5
2521721	2522761.0	74600000.0	74600000.0	chr8	77121721	77122761	1.15116e-05	2522241.0	2522241.0
2522761	2524469.0	74600000.0	74600000.0	chr8	77122761	77124469	4.0487e-06	2523615.0	2523615.0
2524469	2528295.0	74600000.0	74600000.0	chr8	77124469	77128295	9.61093e-07	2526382.0	2526382.0
2528295	2530220.0	74600000.0	74600000.0	chr8	77128295	77130220	9.31773e-18	2529257.5	2529257.5
2530220	2531554.0	74600000.0	74600000.0	chr8	77130220	77131554	8.58827e-18	2530887.0	2530887.0
2531554	2538478.0	74600000.0	74600000.0	chr8	77131554	77138478	0.361343	2535016.0	2535016.0
